"","player_id","actual_name","player","probowler","all_pro","probowl_seasons","all_pro_seasons","position_type","positon_location","death_year","deathdate","death_location","death_age","height_inches","height","weight","throwing_hand","college","draft_team","draft_year","draft_round","draft_pick","era_name","birthdate","birth_location","birth_year"
"1297","ZuidDa20","David C. Zuidmulder","Dave Zuidmulder","FALSE","FALSE",NA,NA,"RB/FB","O",1978,"6/8/78","Green Bay, WI",72,70,"5'10","175","","St. Ambrose","",NA,NA,NA,"pre-1940","2/4/06","New Franken, WI",1906
"1298","AndeCl00","Clifton Junior Anderson","Cliff Anderson","FALSE","FALSE",NA,NA,"TE","O",1979,"3/16/79","Princess Anne, MD",49,74,"6'2","215","","Indiana","Chicago Cardinals",1952,NA,NA,"1941 to 1959","11/25/29","Cape May, NJ",1929
"1299","ArchTr20","James Troy Archer","Troy Archer","FALSE","FALSE",NA,NA,"DL","D",1979,"6/22/79","North Bergen, NJ",24,76,"6'4","250","","Colorado","New York Giants",1976,NA,NA,"1976 to 1989","1/16/55","Glendale, CA",1955
"1300","AultCh20","Chalmer Augustus Ault","Chalmers Ault","FALSE","FALSE",NA,NA,"OL","O",1979,"5/18/79","Buckhannon, WV",78,69,"5'9","195","","West Virginia Wesleyan","",NA,NA,NA,"pre-1940","1900-07-10","Jacobsburg, OH",1900
"1301","BaldCl20","Clifford William Baldwin","Cliff Baldwin","FALSE","FALSE",NA,NA,"RB/FB","O",1979,"1/25/79","Muncie, IN",78,69,"5'9","170","","none","",NA,NA,NA,"pre-1940","1900-09-22","Muncie, IN",1900
"1302","BastBe20","Albert Pretson Baston","Bert Baston","FALSE","FALSE",NA,NA,"TE","O",1979,"11/15/79","St. Cloud, MN",84,73,"6'1","170","","Minnesota","",NA,NA,NA,"pre-1940","1894-12-03","St. Louis Park, MN",1894
"1303","BaumAl20","Alfred Ernest Bauman","Alf Bauman","FALSE","FALSE",NA,NA,"DL","D",1979,"3/2/79","Pacifica, CA",59,74,"6'2","228","","Northwestern","Detroit Lions",1942,NA,NA,"1941 to 1959","1/3/20","Chicago, IL",1920
"1304","BentAl20","Alfred Ernest Bentzin","Al Bentzin","FALSE","FALSE",NA,NA,"OL","O",1979,"1/6/79","Watertown, WI",76,72,"6'0","188","","Marquette","",NA,NA,NA,"pre-1940","1902-03-07","Watertown, WI",1902
"1305","BernDa21","Daniel Gabriel Bernoske","Dan Bernoske","FALSE","FALSE",NA,NA,"OL","O",1979,"6/29/79","Indianapolis, IN",73,70,"5'10","190","","Indiana","",NA,NA,NA,"pre-1940","7/20/05","Michigan City, IN",1905
"1306","BrenWa20","Wayne Dewey Brenkert","Wayne Brenkert","FALSE","FALSE",NA,NA,"RB/FB","O",1979,"8/1/79","Eustis, FL",81,70,"5'10","170","","Washington & Jefferson","",NA,NA,NA,"pre-1940","1898-03-05","Highland Park, MI",1898
"1307","BuckBi20","William Earl Buckler","Bill Buckler","FALSE","FALSE",NA,NA,"OL","O",1979,"6/20/79","Wood River, IL",78,72,"6'0","238","","Alabama","",NA,NA,NA,"pre-1940","1901-04-29","St. Paul, MN",1901
"1308","BuckRa20","Ralph Joseph Buckley","Ralph Buckley","FALSE","FALSE",NA,NA,"RB/FB","O",1979,"7/13/79","Dunedin, FL",72,68,"5'8","175","","Fordham","",NA,NA,NA,"pre-1940","3/18/07","Meriden, CT",1907
"1309","BurtHa20","Harold Alan Burt","Hal Burt","FALSE","FALSE",NA,NA,"OL","O",1979,"4/17/79","Kerrville, TX",78,70,"5'10","175","","Kansas","",NA,NA,NA,"pre-1940","1900-09-11","Eureka, KS",1900
"1310","ButlFr20","Frank John Butler","Frank Butler","FALSE","FALSE",NA,NA,"OL","O",1979,"10/30/79","Cook County, IL",70,75,"6'3","230","","Notre Dame","",NA,NA,NA,"pre-1940","5/3/09","Bloomington, IL",1909
"1311","CabrAu20","August Hermenglide Cabrinha","Augie Cabrinha","FALSE","FALSE",NA,NA,"WR","O",1979,"3/8/79","Honolulu, HI",76,69,"5'9","170","","Dayton","",NA,NA,NA,"pre-1940","1902-04-13","Honolulu, HI",1902
"1312","CainJ.00","James Victor Cain Jr.","J.V. Cain","FALSE","FALSE",NA,NA,"TE","O",1979,"7/22/79","St. Charles, MO",28,76,"6'4","224","","Colorado","St. Louis Cardinals",1974,NA,NA,"1960 to 1975","7/22/51","Houston, TX",1951
"1313","CalvTo20","Anthony T. Calvelli","Tony Calvelli","FALSE","FALSE",NA,NA,"OL","O",1979,"5/17/79","San Mateo County, CA",63,70,"5'10","189","","Stanford","Detroit Lions",1939,NA,NA,"pre-1940","7/16/15","Stockton, CA",1915
"1314","ChapJa20","John Louis Chapple","Jack Chapple","FALSE","FALSE",NA,NA,"LB","D",1979,"10/19/79","Palo Alto, CA",36,73,"6'1","225","","Stanford","Kansas City Chiefs",1965,NA,NA,"1960 to 1975","7/23/43","Daytona Beach, FL",1943
"1315","FeatBe00","William Beattie Feathers","Beattie Feathers","FALSE","TRUE",NA,NA,"RB/FB","O",1979,"3/10/79","Winston-Salem , NC",70,70,"5'10","185","","Tennessee","",1934,NA,NA,"pre-1940","8/4/08","Bristol, VA",1908
"1316","FergTo20","Thomas B. Ferguson","Tom Ferguson","FALSE","FALSE",NA,NA,"OL","O",1979,"12/8/79","Plantation, FL",86,NA,"","FALSE","","none","",NA,NA,NA,"pre-1940","1893-09-24","Indiana",1893
"1317","FiscCl20","Clarke John Fischer","Clarke Fischer","FALSE","FALSE",NA,NA,"RB/FB","O",1979,"10/21/79","Pana, IL",79,68,"5'8","165","","Marquette","",NA,NA,NA,"pre-1940","1900-03-30","Hermansville, MI",1900
"1318","FritTe20","Theodore Edward Fritsch","Ted Fritsch","FALSE","TRUE",NA,NA,"RB/FB","O",1979,"10/4/79","Green Bay, WI",58,70,"5'10","210","","Wisc-Stevens Point","",1946,NA,NA,"1941 to 1959","10/31/20","Spencer, WI",1920
"1319","FrumBa20","Maurice Elwood Frump","Babe Frump","FALSE","FALSE",NA,NA,"OL","O",1979,"8/14/79","Boynton Beach, FL",78,72,"6'0","225","","Ohio Wesleyan","",NA,NA,NA,"pre-1940","1901-07-15","Ohio",1901
"1320","GildJo20","John Thomas Gildea","Johnny Gildea","TRUE","FALSE",1,1,"RB/FB","O",1979,"11/20/79","Tamaqua, PA",69,74,"6'2","205","","St. Bonaventure","",1938,NA,NA,"pre-1940","3/9/10","Boston Run, PA",1910
"1321","GoodMy20","Myrl Goodwin","Myrl Goodwin","FALSE","FALSE",NA,NA,"RB/FB","O",1979,"2/14/79","Reno, NV",78,73,"6'1","195","","West Texas A&M","",NA,NA,NA,"pre-1940","1901-01-21","Paducah, KY",1901
"1322","GraySa20","Samuel Wilbur Gray","Sam Gray","FALSE","FALSE",NA,NA,"TE","O",1979,"6/12/79","Houston, TX",60,72,"6'0","195","","Tulsa","Pittsburgh Steelers",1944,NA,NA,"pre-1940","1/1/19","Independence, KS",1919
"1323","GrubHe20","Herbert C. Gruber","Herb Gruber","FALSE","FALSE",NA,NA,"TE","O",1979,"2/1/79","St. Matthews, KY",77,69,"5'9","155","","Kentucky","",NA,NA,NA,"pre-1940","1901-12-22","Shelbyville, KY",1901
"1324","HainHi20","Henry Luther Haines","Hinkey Haines","FALSE","FALSE",NA,NA,"RB/FB","O",1979,"1/9/79","Sharon Hill, PA",80,70,"5'10","170","","Lebanon Valley","",NA,NA,NA,"pre-1940","1898-12-23","Red Lion, PA",1898
"1325","HajeCh20","Charles Joseph Hajek","Chuck Hajek","FALSE","FALSE",NA,NA,"OL","O",1979,"2/21/79","Centerport, NY",68,73,"6'1","210","","South Carolina","",NA,NA,NA,"pre-1940","11/11/10","Chicago, IL",1910
"1326","HermEd20","Edward Martin Herman","Ed Herman","FALSE","FALSE",NA,NA,"TE","O",1979,"5/31/79","Evanston, IL",77,70,"5'10","175","","Northwestern","",NA,NA,NA,"pre-1940","1902-01-22","Philadelphia, PA",1902
"1327","HersKi20","Kirk Hershey","Kirk Hershey","FALSE","FALSE",NA,NA,"TE","O",1979,"1/23/79","North Palm Beach, FL",60,74,"6'2","215","","Carroll (WI)","Cleveland Rams",1941,NA,NA,"pre-1940","7/7/18","Philadelphia, PA",1918
"1328","HillAn20","Andrew Fitch Hillhouse","Andy Hillhouse","FALSE","FALSE",NA,NA,"RB/FB","O",1979,"3/6/79","Boynton Beach, FL",82,74,"6'2","190","","Brown","",NA,NA,NA,"pre-1940","1896-09-15","Willimantic, CT",1896
"1329","JankKe20","Keever David Jankovich","Keever Jankovich","FALSE","FALSE",NA,NA,"LB","D",1979,"2/23/79","El Dorado County, CA",51,72,"6'0","215","","Utah","Cleveland Browns",1952,5,60,"1941 to 1959","1/6/28","Wilmington, NC",1928
"1330","JohnPr20","Luther Preston Johnston","Pres Johnston","FALSE","FALSE",NA,NA,"RB/FB","O",1979,"1/15/79","Lubbock, TX",57,72,"6'0","205","","SMU","Green Bay Packers",1942,7,59,"1941 to 1959","10/12/21","Newcastle, TX",1921
"1331","KarrBi20","William Morrison Karr Jr.","Bill Karr","FALSE","TRUE",NA,NA,"TE","O",1979,"10/29/79","Clendenin, WV",68,73,"6'1","190","","West Virginia","",1935,NA,NA,"pre-1940","3/29/11","Ripley, WV",1911
"1332","KerrTo20","Thomas Martin Kerrigan","Tom Kerrigan","FALSE","FALSE",NA,NA,"OL","O",1979,"7/29/79","Stamford, CT",73,74,"6'2","200","","Columbia","",NA,NA,NA,"pre-1940","7/7/06","New York, NY",1906
"1333","KlenQu20","Quentin Earl Klenk","Quentin Klenk","FALSE","FALSE",NA,NA,"OL","O",1979,"1/4/79","San Mateo, CA",59,74,"6'2","225","","USC","Philadelphia Eagles",1945,18,184,"pre-1940","2/13/19","Long Beach, CA",1919
"1334","KnigCh20","Charles Edward Knight","Charlie Knight","FALSE","FALSE",NA,NA,"OL","O",1979,"2/17/79","Miami, FL",79,74,"6'2","200","","Loyola (IL)","",NA,NA,NA,"pre-1940","1899-10-01","Chicago, IL",1899
"1335","LawsJo20","Joseph Ray Laws","Joe Laws","TRUE","FALSE",1,1,"RB/FB","O",1979,"8/22/79","Green Bay, WI",68,69,"5'9","186","","Iowa","",1939,NA,NA,"pre-1940","6/16/11","Colfax, IA",1911
"1336","LearLe20","Leslie Lear","Les Lear","FALSE","FALSE",NA,NA,"OL","O",1979,"1/5/79","Dade County, FL",60,71,"5'11","225","","Manitoba","",NA,NA,NA,"pre-1940","8/22/18","Grafton, ND",1918
"1337","LeemTu20","Alphonse Emil Leemans","Tuffy Leemans","TRUE","TRUE",2,2,"RB/FB","O",1979,"1/19/79","Hillsboro Beach, FL",66,72,"6'0","195","","Oregon","New York Giants",1936,2,18,"pre-1940","11/12/12","Superior, WI",1912
"1338","LennRe20","Reid Burgess Lennon","Reid Lennan","FALSE","FALSE",NA,NA,"OL","O",1979,"2/10/79","Los Angeles County, CA",58,72,"6'0","232","","none","",NA,NA,NA,"1941 to 1959","8/17/20","Baltimore, MD",1920
"1339","LeonJi20","James Michael Leonard","Jim Leonard","FALSE","FALSE",NA,NA,"OL","O",1979,"2/2/79","Naples, FL",80,72,"6'0","205","","Geneseo St.","",NA,NA,NA,"pre-1940","1899-01-02","Geneseo, NY",1899
"1340","ListPa20","Edward Paul Jones Liston Jr.","Paul Liston","FALSE","FALSE",NA,NA,"OL","O",1979,"5/4/79","Somerville, MA",75,71,"5'11","185","","Georgetown (DC)","",NA,NA,NA,"pre-1940","1903-07-31","Pennsylvania",1903
"1341","LittLo20","Louis Lawrence Little","Lou Little","FALSE","FALSE",NA,NA,"OL","O",1979,"5/28/79","Delray Beach, FL",87,72,"6'0","205","","Vermont","",NA,NA,NA,"pre-1940","1891-12-06","Boston, MA",1891
"1342","MartIk20","Isaac Roy Martin","Ike Martin","FALSE","FALSE",NA,NA,"RB/FB","O",1979,"7/20/79","Aurora, OH",92,71,"5'11","190","","William Jewell","",NA,NA,NA,"pre-1940","1887-07-15","Liberty, MO",1887
"1343","McGaWa20","Raymond Peter McGaw","Walt McGaw","FALSE","FALSE",NA,NA,"OL","O",1979,"10/8/79","Chicoq, WI",79,NA,"FALSE","195","","Beloit","",NA,NA,NA,"pre-1940","1899-12-27","Rockford, IL",1899
"1344","MeyeEr20","Ernest Henry Meyer","Ernie Meyer","FALSE","FALSE",NA,NA,"OL","O",1979,"1/23/79","Paoli, PA",74,74,"6'2","200","","Geneva","",NA,NA,NA,"pre-1940","6/23/04","West Bridgewater, PA",1904
"1345","MihaJo20","Joseph Mihal","Joe Mihal","TRUE","FALSE",2,2,"OL","O",1979,"9/18/79","Dallas County, TX",63,74,"6'2","234","","Purdue","Philadelphia Eagles",1939,3,19,"pre-1940","4/2/16","Homestead, PA",1916
"1346","MilaBa20","Israel Barnes Milam","Barnes Milam","FALSE","FALSE",NA,NA,"OL","O",1979,"12/18/79","Austin, TX",73,74,"6'2","190","","Austin","",NA,NA,NA,"pre-1940","3/4/06","Hagerman, TX",1906
"1347","MillDo20","Donald Charles Miller","Don Miller","FALSE","FALSE",NA,NA,"RB/FB","O",1979,"7/28/79","Cleveland, OH",77,71,"5'11","170","","Notre Dame","",NA,NA,NA,"pre-1940","1902-03-29","Defiance, OH",1902
"1348","MonaRe20","John Regis Monahan","Regis Monahan","FALSE","FALSE",NA,NA,"OL","O",1979,"4/23/79","Detroit, MI",70,70,"5'10","216","","Ohio St.","",1936,NA,NA,"pre-1940","11/15/08","Pittsburgh, PA",1908
"1349","NydaMa20","Melvin John Nydall","Mally Nydall","FALSE","FALSE",NA,NA,"RB/FB","O",1979,"5/27/79","Hennepin County, MN",72,71,"5'11","163","","Minnesota","",NA,NA,NA,"pre-1940","11/24/06","Minneapolis, MN",1906
"1350","ObecVi20","Victor Francis Joseph Obeck","Vic Obeck","FALSE","FALSE",NA,NA,"OL","O",1979,"4/21/79","New York, NY",62,72,"6'0","225","","Springfield","",NA,NA,NA,"pre-1940","3/28/17","Audobon, NJ",1917
"1351","OlsoFo20","Forrest Morten Olson","Forrest Olson","FALSE","FALSE",NA,NA,"OL","O",1979,"12/13/79","Sioux City, IA",77,72,"6'0","200","","Iowa","",NA,NA,NA,"pre-1940","1902-11-15","Vermillion, SD",1902
"1352","PearHa20","Harley Charles Pearce","Harley Pearce","FALSE","FALSE",NA,NA,"TE","O",1979,"5/13/79","Columbus, OH",78,70,"5'10","180","","Ohio Wesleyan","",NA,NA,NA,"pre-1940","1901-03-24","Hillsboro, OH",1901
"1353","PettJo20","John Petty","John Petty","TRUE","FALSE",1,1,"RB/FB","O",1979,"4/5/79","Wilmington, OH",59,73,"6'1","228","","Purdue","Chicago Bears",1942,9,80,"pre-1940","10/3/19","Lebanon, PA",1919
"1354","PincSt20","Stanley Pincura","Stan Pincura","FALSE","FALSE",NA,NA,"RB/FB","O",1979,"2/12/79","Lorain, OH",65,71,"5'11","175","","Ohio St.","",1937,NA,NA,"pre-1940","5/2/13","Lorain, OH",1913
"1355","PlanTo20","Anthony Joseph Plansky","Tony Plansky","FALSE","TRUE",NA,NA,"RB/FB","O",1979,"2/10/79","North Adams, MA",78,74,"6'2","215","","Georgetown (DC)","",1929,NA,NA,"pre-1940","1900-06-20","South Boston, MA",1900
"1356","PricEd00","Edward J. Price Jr.","Eddie Price","TRUE","TRUE",3,3,"RB/FB","O",1979,"7/21/79","New Orleans, LA",53,71,"5'11","190","","Tulane","New York Giants",1950,2,20,"1941 to 1959","9/2/25","New Orleans, LA",1925
"1357","RajkPe20","Peter Joseph Rajkovich","Peter Rajkovich","FALSE","FALSE",NA,NA,"RB/FB","O",1979,"11/13/79","Caro, MI",68,70,"5'10","190","","Detroit Mercy","",NA,NA,NA,"pre-1940","1/17/11","",1911
"1358","RoonJo20","Joseph Patrick Rooney","Joe Rooney","FALSE","FALSE",NA,NA,"TE","O",1979,"3/4/79","St. Louis County, MN",80,72,"6'0","177","","none","",NA,NA,NA,"pre-1940","1898-08-28","Saskatoon, Canada",1898
"1359","RoseGe21","Eugene Harry Rose","Gene H. Rose","FALSE","FALSE",NA,NA,"RB/FB","O",1979,"2/1/79","Torrance , CA",74,68,"5'8","172","","Wisconsin","",NA,NA,NA,"pre-1940","7/11/04","Racine, WI",1904
"1360","RuhxEm20","Emmett Ernest Ruh","Emmett Ruh","FALSE","FALSE",NA,NA,"WR","O",1979,"9/23/79","Fort Lauderdale, FL",86,68,"5'8","168","","Davis & Elkins","",NA,NA,NA,"pre-1940","1893-08-29","Columbus, OH",1893
"1361","SandJo20","Joseph Judson Sanders","Joe Sanders","FALSE","FALSE",NA,NA,"OL","O",1979,"4/23/79","Chapel Hill, NC",77,70,"5'10","250","","none","",NA,NA,NA,"pre-1940","1901-05-26","Evansville, IN",1901
"1362","ScafJo20","John Andrew Scafide","John Scafide","FALSE","FALSE",NA,NA,"OL","O",1979,"10/24/79","Bay St. Louis, MS",68,72,"6'0","210","","Tulane","",NA,NA,NA,"pre-1940","6/21/11","Bay St. Louis, MS",1911
"1363","SchlVi21","Vincent Loui? Schleusner","Vin Schleusner","FALSE","FALSE",NA,NA,"OL","O",1979,"6/5/79","Rock Rapids, IA",71,75,"6'3","225","","Iowa","",NA,NA,NA,"pre-1940","3/3/08","Garner, IA",1908
"1364","SchwAd20","Adolphe John Schwammel","Ade Schwammel","FALSE","TRUE",NA,NA,"OL","O",1979,"11/18/79","Honolulu, HI",71,74,"6'2","225","","Oregon St.","",1935,NA,NA,"pre-1940","10/14/08","Los Angeles, CA",1908
"1365","SeybFr20","Frank C. Seyboth","Frank Seyboth","FALSE","FALSE",NA,NA,"WR","O",1979,"4/30/79","Attleboro, MA",75,69,"5'9","180","","Vermont","",NA,NA,NA,"pre-1940","4/5/04","Attleboro, MA",1904
"1366","SimpJi20","James Felix Simpson","Jimmy Simpson","FALSE","FALSE",NA,NA,"RB/FB","O",1979,"8/7/79","",81,70,"5'10","160","","Detroit Mercy","",NA,NA,NA,"pre-1940","1897-10-06","Ohio",1897
"1367","SmitGe20","Henry Eugene Smith","Gene Smith","FALSE","FALSE",NA,NA,"OL","O",1979,"12/10/79","Atlanta, GA",74,69,"5'9","190","","Georgia","",NA,NA,NA,"pre-1940","9/25/05","Montgomery, AL",1905
"1368","SpivAn20","Howard Anthony Spiva","Andy Spiva","FALSE","FALSE",NA,NA,"LB","D",1979,"4/3/79","Atlanta, GA",24,74,"6'2","220","","Tennessee","St. Louis Cardinals",1977,5,135,"1976 to 1989","2/6/55","Chattanooga, TN",1955
"1369","SquySe20","Charles Seaman Squyres","Seaman Squyres","FALSE","FALSE",NA,NA,"RB/FB","O",1979,"11/30/79","Fort Bend County, TX",69,74,"6'2","205","","Rice","",NA,NA,NA,"pre-1940","3/2/10","",1910
"1370","StewDe20","Harold Dean Steward Jr.","Dean Steward","FALSE","FALSE",NA,NA,"RB/FB","O",1979,"7/8/79","Budd Lake, NJ",55,72,"6'0","210","","Ursinus","",NA,NA,NA,"1941 to 1959","7/12/23","Elizabeth, NJ",1923
"1371","StriLa00","Lawrence Wayne Strickland","Larry Strickland","TRUE","TRUE",1,1,"OL","O",1979,"8/29/79","Tyler, TX",47,76,"6'4","248","","North Texas","Chicago Bears",1953,13,150,"1941 to 1959","9/3/31","Tyler, TX",1931
"1372","StroKe20","Elmer Kenneth Strong Jr.","Ken Strong","FALSE","TRUE",NA,NA,"RB/FB","O",1979,"10/5/79","New York, NY",73,72,"6'0","206","","NYU","",1930,NA,NA,"pre-1940","3/21/06","West Haven, CT",1906
"1373","SwisBo20","Robert Emerson Swisher","Bob Swisher","TRUE","FALSE",2,2,"RB/FB","O",1979,"9/27/79","Memphis, TN",65,71,"5'11","163","","Northwestern","",1940,NA,NA,"pre-1940","7/14/14","Victoria, IL",1914
"1374","TarbBr20","Bruce P. Tarbox","Bruce Tarbox","FALSE","FALSE",NA,NA,"OL","O",1979,"3/6/79","Pittsburgh, PA",39,74,"6'2","230","","Syracuse","New York Giants",1961,2,25,"1960 to 1975","5/10/39","Nyack, NY",1939
"1375","WarwEa20","Earl Oscar Warweg","Earl Warweg","FALSE","FALSE",NA,NA,"WR","O",1979,"12/7/79","Newburgh, IN",87,66,"5'6","145","","none","",NA,NA,NA,"pre-1940","1892-01-11","Indianapolis, IN",1892
"1376","WellRa20","Louis Weller","Rabbit Weller","FALSE","FALSE",NA,NA,"WR","O",1979,"4/17/79","Albuquerque, NM",75,65,"5'5","150","","Haskell Indian","",NA,NA,NA,"pre-1940","3/2/04","Anadarko, OK",1904
"1377","WillPo20","Arthur Vincent Williams","Pop Williams","FALSE","FALSE",NA,NA,"RB/FB","O",1979,"2/5/79","New York, CT",72,72,"6'0","207","","Connecticut","",NA,NA,NA,"pre-1940","5/4/06","Jewett City, CT",1906
"1378","WydoFr20","Frank Wydo","Frank Wydo","FALSE","FALSE",NA,NA,"OL","O",1979,"2/17/79","Uniontown, PA",54,76,"6'4","225","","Duquesne","Pittsburgh Steelers",1947,5,29,"1941 to 1959","6/15/24","Footedale, PA",1924
"1379","YezeJo20","John G. Yezerski","John Yezerski","FALSE","FALSE",NA,NA,"OL","O",1979,"1/18/79","Boring, OR",64,76,"6'4","240","","St. Mary's (CA)","",NA,NA,NA,"pre-1940","9/22/14","Oregon",1914
"1380","ZadwFr20","Frank Stanley Zadworney","Frank Zadworney","FALSE","FALSE",NA,NA,"RB/FB","O",1979,"3/24/79","Westerville, OH",62,72,"6'0","202","","Ohio St.","Brooklyn Dodgers",1940,8,64,"pre-1940","11/2/16","Pennsylvania",1916
"1381","ZaniSi20","Silvio David Zaninelli","Silvio Zaninelli","FALSE","FALSE",NA,NA,"RB/FB","O",1979,"1/29/79","Weirton, WV",65,70,"5'10","207","","Duquesne","",NA,NA,NA,"pre-1940","12/9/13","Reading, PA",1913
"1382","AbelFr20","Fred K. Abel","Fred Abel","FALSE","FALSE",NA,NA,"RB/FB","O",1980,"8/2/80","Port Townsend, WA",77,70,"5'10","170","","Washington","",NA,NA,NA,"pre-1940","1903-07-17","Lincoln, NE",1903
"1383","AndrSt20","Stephen Francis Andrako","Steve Andrako","FALSE","FALSE",NA,NA,"OL","O",1980,"11/30/80","Half Moon Bay, CA",65,72,"6'0","210","","Ohio St.","Washington Redskins",1940,NA,NA,"pre-1940","9/11/15","Braddock, PA",1915
"1384","BagbHe20","Herman Bagby","Herm Bagby","FALSE","FALSE",NA,NA,"RB/FB","O",1980,"2/29/80","Lake Village, AR",77,69,"5'9","175","","Arkansas","",NA,NA,NA,"pre-1940","1903-02-21","Lake Village, AR",1903
"1385","BaueHe20","Herbert Frank Bauer","Herb Bauer","FALSE","FALSE",NA,NA,"TE","O",1980,"7/30/80","Ann Arbor, MI",73,70,"5'10","190","","Baldwin-Wallace","",NA,NA,NA,"pre-1940","10/13/06","Cleveland, OH",1906
"1386","BernBo20","William Jennings Berns","Bobby Berns","FALSE","FALSE",NA,NA,"OL","O",1980,"7/22/80","Greenwood, IN",84,73,"6'1","200","","Purdue","",NA,NA,NA,"pre-1940","1895-12-10","Linton, IN",1895
"1387","BerrCo20","Connie Mack Berry","Connie Mack Berry","FALSE","FALSE",NA,NA,"TE","O",1980,"6/24/80","Fayetteville, NC",65,75,"6'3","215","","North Carolina St.","",1944,NA,NA,"pre-1940","4/19/15","Spartanburg, SC",1915
"1388","BosdJo20","John Alfred Bosdett","John Bosdett","FALSE","FALSE",NA,NA,"TE","O",1980,"9/19/80","Oklahoma City, OK",84,NA,"","FALSE","","none","",NA,NA,NA,"pre-1940","1895-11-04","Cook County, IL",1895
"1389","BradDa20","David E.T. Braden","David Braden","FALSE","FALSE",NA,NA,"OL","O",1980,"8/2/80","Milwaukee, WI",62,72,"6'0","210","","Marquette","",NA,NA,NA,"pre-1940","9/27/17","Milwaukee, WI",1917
"1390","BrewJo20","John Mills Brewer","John Brewer","FALSE","FALSE",NA,NA,"RB/FB","O",1980,"5/2/80","New Port Richey, FL",74,72,"6'0","185","","Georgia Tech","",NA,NA,NA,"pre-1940","4/6/06","Griffin, GA",1906
"1391","BrilHa20","Harold Edwin Brill","Hal Brill","FALSE","FALSE",NA,NA,"RB/FB","O",1980,"9/2/80","Wichita, KS",66,70,"5'10","175","","Wichita St.","",NA,NA,NA,"pre-1940","3/26/14","",1914
"1392","CaprRa20","Ralph Earl Capron","Ralph Capron","FALSE","FALSE",NA,NA,"WR","O",1980,"9/19/80","Los Angeles, CA",91,71,"5'11","165","","Minnesota","",NA,NA,NA,"pre-1940","1889-06-16","Minneapolis, MN",1889
"1393","CassDi20","Richard Peter Cassiano","Dick Cassiano","FALSE","FALSE",NA,NA,"RB/FB","O",1980,"5/28/80","Guilderland, NY",62,71,"5'11","175","","Pittsburgh","Green Bay Packers",1940,NA,NA,"pre-1940","10/7/17","Albany, NY",1917
"1394","CataTo20","Anthony Emil Catalano","Tony Catalano","FALSE","FALSE",NA,NA,"OL","O",1980,"7/25/80","Boise, ID",85,NA,"","FALSE","","none","",NA,NA,NA,"pre-1940","1895-04-13","Indianapolis, IN",1895
"1395","FahaJo20","John Lloyd Fahay","John Fahay","FALSE","FALSE",NA,NA,"TE","O",1980,"1/8/80","Fort Lauderdale, FL",77,72,"6'0","189","","St. Thomas","",NA,NA,NA,"pre-1940","1902-06-16","Mason City, IL",1902
"1396","FarmTo20","Thomas Manduis Farmer","Tom Farmer","FALSE","FALSE",NA,NA,"RB/FB","O",1980,"7/1/80","Iowa City, IA",59,71,"5'11","190","","Iowa","Cleveland Rams",1943,NA,NA,"1941 to 1959","4/17/21","Cedar Rapids, IA",1921
"1397","FlinPa20","Paul Augustin Flinn","Paul Flinn","FALSE","FALSE",NA,NA,"TE","O",1980,"12/23/80","St. Paul, MN",85,72,"6'0","180","","Minnesota","",NA,NA,NA,"pre-1940","1895-09-11","St. Paul, MN",1895
"1398","FloyDo00","Donald Wayne Floyd","Don Floyd","TRUE","TRUE",2,2,"DL","D",1980,"3/9/80","Harlingen, TX",41,75,"6'3","245","","TCU","Baltimore Colts",1960,NA,NA,"1941 to 1959","7/10/38","Abilene, TX",1938
"1399","FreyGl20","Glenn Joseph Frey","Glenn Frey","FALSE","FALSE",NA,NA,"RB/FB","O",1980,"1/5/80","New Port Richey, FL",67,70,"5'10","193","","Temple","",NA,NA,NA,"pre-1940","3/6/12","Tunkhannock, PA",1912
"1400","GetcGo20","Charles Gorham Getchell","Gorham Getchell","FALSE","FALSE",NA,NA,"TE","O",1980,"7/7/80","Manhattan Beach, CA",59,76,"6'4","225","","Temple","",NA,NA,NA,"1941 to 1959","8/14/20","Abington, PA",1920
